Time (since start of data) [hrs],Production [kW],Dispatch [kW],Storage [kW],Curtailment [kW],Is Running (N = 0 / Y = 1),Fuel Consumption [L],Fuel Cost (actual),Carbon Dioxide (CO2) Emissions [kg],Carbon Monoxide (CO) Emissions [kg],Nitrogen Oxides (NOx) Emissions [kg],Sulfur Oxides (SOx) Emissions [kg],Methane (CH4) Emissions [kg],Particulate Matter (PM) Emissions [kg],Capital Cost (actual),Operation and Maintenance Cost (actual),
236,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
237,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
238,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
239,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
240,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
241,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
242,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
243,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
247,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
248,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
249,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
250,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
251,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
252,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
255,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
256,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
257,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
258,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
259,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
260,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
261,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
262,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
263,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
264,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
266,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
267,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
268,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
269,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
270,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
271,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
273,74.0562,74.0562,0,0,1,22.4653,38.1911,60.6564,0.399883,0.0314515,0.0943545,0.0157257,0.00224653,0,5.0621,
274,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
275,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
276,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
279,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
280,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
281,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
282,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
283,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
284,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
285,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
286,62.3222,62.3222,0,0,1,19.4733,33.1045,52.5778,0.346624,0.0272626,0.0817877,0.0136313,0.00194733,0,4.26003,
287,90.1481,90.1481,0,0,1,26.5687,45.1668,71.7355,0.472923,0.0371962,0.111589,0.0185981,0.00265687,0,6.16207,
288,76.4873,76.4873,0,0,1,23.0853,39.245,62.3302,0.410918,0.0323194,0.0969581,0.0161597,0.00230853,0,5.22828,
289,91.773,91.773,0,0,1,26.983,45.8711,72.8542,0.480298,0.0377762,0.113329,0.0188881,0.0026983,0,6.27313,
290,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
291,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
293,87.4204,87.4204,0,0,1,25.8731,43.9843,69.8575,0.460542,0.0362224,0.108667,0.0181112,0.00258731,0,5.97561,
294,86.8077,86.8077,0,0,1,25.7169,43.7188,69.4357,0.457761,0.0360037,0.108011,0.0180018,0.00257169,0,5.93373,
295,86.478,86.478,0,0,1,25.6329,43.5758,69.2087,0.456265,0.035886,0.107658,0.017943,0.00256329,0,5.9112,
296,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
297,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
298,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
304,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
305,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
306,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
308,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
309,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
310,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
311,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
312,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
315,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
316,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
317,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
318,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
320,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
321,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
322,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
323,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
324,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
326,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
327,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
328,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
329,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
330,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
331,110.229,110.229,0,0,1,31.6891,53.8715,85.5606,0.564066,0.0443647,0.133094,0.0221824,0.00316891,0,7.53466,
332,93.184,93.184,0,0,1,27.3428,46.4828,73.8256,0.486702,0.0382799,0.11484,0.01914,0.00273428,0,6.36958,
333,99.3527,99.3527,0,0,1,28.9158,49.1569,78.0727,0.514701,0.0404821,0.121446,0.0202411,0.00289158,0,6.79124,
334,77.9083,77.9083,0,0,1,23.4476,39.8609,63.3085,0.417367,0.0328266,0.0984799,0.0164133,0.00234476,0,5.32541,
335,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
336,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
337,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
339,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
340,91.984,91.984,0,0,1,27.0368,45.9626,72.9994,0.481256,0.0378516,0.113555,0.0189258,0.00270368,0,6.28755,
341,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
342,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
343,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
344,102.284,102.284,0,0,1,29.6632,50.4275,80.0907,0.528006,0.0415285,0.124586,0.0207643,0.00296632,0,6.9916,
345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
346,84.8438,84.8438,0,0,1,25.2161,42.8674,68.0836,0.448847,0.0353026,0.105908,0.0176513,0.00252161,0,5.79949,
347,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
348,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
349,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
350,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
351,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
352,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
354,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
355,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
356,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
357,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
359,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
360,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
361,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
362,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
363,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
364,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
366,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
367,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
368,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
369,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
372,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
373,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
374,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
375,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
377,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
378,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
379,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
380,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
381,60,54.4129,5.58712,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
382,60,8.49799,0,51.502,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
384,86.8841,86.8841,0,0,1,25.7364,43.7519,69.4883,0.458108,0.036031,0.108093,0.0180155,0.00257364,0,5.93895,
385,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
386,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
387,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
388,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
389,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
390,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
391,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
392,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
393,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
397,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
398,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
399,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
400,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
401,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
402,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
403,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
404,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
405,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
406,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
407,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
408,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
410,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
411,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
412,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
413,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
414,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
416,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
417,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
418,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
419,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
420,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
421,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
422,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
423,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
424,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
425,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
426,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
427,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
428,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
429,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
430,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
431,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
432,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
437,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
438,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
439,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
440,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
441,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
442,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
443,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
444,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
445,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
450,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
451,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
452,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
453,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
454,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
455,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
456,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
457,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
458,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
459,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
460,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
461,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
462,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
463,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
464,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
466,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
467,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
468,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
469,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
470,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
471,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
